,日期,測站,測項,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
901,2015/04/10,馬公,PM2.5,9,10,10,10,9,11,10,10,10,10,9,10,9,11,12,9,12,12,7,11,12,13,15,16
902,2015/04/11,馬公,PM2.5,15,13,10,10,10,10,12,12,16,13,11,10,9,11,13,13,10,12,14,14,13,12,14,16
903,2015/04/12,馬公,PM2.5,16,18,21,22,23,26,27,24,24,23,22,23,19,19,22,20,19,21,21,19,18,15,16,20
904,2015/04/13,馬公,PM2.5,16,11,14,14,12,15,20,21,26,30,32,37,35,31,26,22,26,27,26,29,31,28,25,24
905,2015/04/14,馬公,PM2.5,26,28,23,19,19,20,20,18,17,18,21,20,21,24,22,19,18,18,21,19,16,16,18,17
906,2015/04/15,馬公,PM2.5,12,14,18,25,23,14,22,23,15,15,17,17,17,16,16,14,14,18,18,22,21,16,18,20
907,2015/04/16,馬公,PM2.5,20,20,19,18,19,21,22,20,24,25,19,21,21,20,22,19,20,20,21,22,22,22,19,19
908,2015/04/17,馬公,PM2.5,16,18,22,20,18,24,27,22,21,24,26,24,18,18,22,22,20,22,26,30,31,34,38,36
909,2015/04/18,馬公,PM2.5,36,38,36,40,42,40,37,34,30,24,17,15,17,18,18,14,12,9,10,13,12,10,7,10
910,2015/04/19,馬公,PM2.5,11,9,10,9,7,6,7,9,12,13,10,12,14,9,10,14,17,15,12,7,7,15,16,15
911,2015/04/20,馬公,PM2.5,12,10,10,12,12,12,10,10,15,15,12,16,11,10,13,14,12,11,16,14,10,12,12,8
912,2015/04/21,馬公,PM2.5,11,12,10,9,9,10,7,5,8,13,21,29,30,30,30,27,26,27,28,31,32,35,35,31
913,2015/04/22,馬公,PM2.5,27,24,22,21,18,18,18,16,16,15,18,24,26,20,17,18,18,16,13,11,12,12,12,12
914,2015/04/23,馬公,PM2.5,13,14,14,12,13,14,16,15,16,18,18,28,27,29,24,21,24,23,24,27,25,23,21,21
915,2015/04/24,馬公,PM2.5,24,25,25,25,22,20,24,25,26,27,28,27,29,30,24,20,24,24,24,23,28,29,23,20
916,2015/04/25,馬公,PM2.5,19,15,18,18,15,20,21,20,20,17,15,18,23,24,24,18,16,21,23,22,19,18,18,19
917,2015/04/26,馬公,PM2.5,19,19,22,20,16,18,19,18,18,19,23,24,24,24,24,22,26,30,26,23,23,25,27,24
918,2015/04/27,馬公,PM2.5,24,24,23,30,29,24,24,26,28,25,24,25,24,26,28,27,25,26,25,23,28,30,30,26
919,2015/04/28,馬公,PM2.5,21,18,14,14,17,18,15,16,20,22,22,19,16,16,18,20,21,19,18,17,18,15,16,20
920,2015/04/29,馬公,PM2.5,18,17,18,17,15,15,15,18,21,22,19,19,18,15,13,15,20,18,14,18,29,18,18,17
921,2015/04/30,馬公,PM2.5,17,17,16,16,16,17,17,18,28,25,24,28,30,27,28,33,36,36,36,35,32,32,30,26
922,2015/05/01,馬公,PM2.5,24,22,20,18,23,25,24,26,28,30,30,32,37,39,37,35,34,35,33,31,34,34,34,36
923,2015/05/02,馬公,PM2.5,35,30,29,27,30,35,30,28,29,23,23,22,21,18,15,17,18,20,20,22,22,18,19,18
924,2015/05/03,馬公,PM2.5,18,13,11,14,11,7,10,14,18,14,15,12,10,12,8,4,6,10,10,11,12,9,7,9
925,2015/05/04,馬公,PM2.5,9,10,7,6,7,5,7,10,12,11,10,8,8,10,8,12,17,17,18,21,19,18,20,24
926,2015/05/05,馬公,PM2.5,25,23,18,18,20,22,19,13,12,16,22,22,22,21,17,18,19,20,18,18,18,14,16,16
927,2015/05/06,馬公,PM2.5,18,19,18,21,22,18,18,22,24,21,21,22,21,20,18,18,19,21,23,24,25,28,25,19
928,2015/05/07,馬公,PM2.5,21,23,18,13,15,16,18,19,16,12,18,18,20,21,20,24,25,30,38,41,35,36,40,36
929,2015/05/08,馬公,PM2.5,33,26,21,21,19,23,26,22,21,22,24,23,27,24,19,18,17,17,19,22,24,30,27,19
930,2015/05/09,馬公,PM2.5,18,22,24,17,10,12,18,16,13,12,15,19,15,13,13,12,12,11,12,16,16,17,12,8
931,2015/05/10,馬公,PM2.5,10,10,12,16,18,20,18,18,18,18,19,17,14,15,12,8,9,15,20,18,22,23,18,21
932,2015/05/11,馬公,PM2.5,20,18,15,18,22,24,21,22,23,20,19,17,17,19,22,23,20,23,20,21,19,15,18,14
933,2015/05/12,馬公,PM2.5,14,15,11,12,18,22,22,24,33,30,17,13,13,12,11,10,9,13,17,17,14,13,16,19
934,2015/05/13,馬公,PM2.5,22,21,18,28,32,23,23,25,21,22,18,14,21,23,18,20,20,19,18,27,31,26,25,22
935,2015/05/14,馬公,PM2.5,13,10,12,12,13,18,15,16,20,18,12,7,19,18,18,18,18,3,4,6,11,12,9,6
936,2015/05/15,馬公,PM2.5,5,6,6,8,6,9,10,6,8,19,6,6,8,7,8,11,8,6,10,13,10,10,10,9
937,2015/05/16,馬公,PM2.5,9,10,12,12,11,14,16,12,8,8,10,12,8,8,8,6,6,7,11,12,11,12,12,13
938,2015/05/17,馬公,PM2.5,17,13,11,13,12,12,14,15,16,17,13,12,12,9,9,11,12,12,10,12,12,8,9,11
939,2015/05/18,馬公,PM2.5,12,11,12,15,14,14,14,16,18,14,11,10,10,11,8,8,10,8,9,12,10,9,11,11
940,2015/05/19,馬公,PM2.5,10,9,9,11,9,10,15,14,13,14,11,10,12,13,15,15,13,12,15,15,11,11,11,11
941,2015/05/20,馬公,PM2.5,12,6,5,10,10,6,4,6,10,12,18,12,6,5,10,7,6,8,5,7,8,10,12,9
942,2015/05/21,馬公,PM2.5,9,6,4,9,13,13,11,15,18,17,11,12,14,11,11,13,10,11,16,16,14,12,9,6
943,2015/05/22,馬公,PM2.5,8,9,8,7,10,10,5,6,8,6,7,8,7,8,9,8,9,12,14,14,13,14,11,8
944,2015/05/23,馬公,PM2.5,6,4,6,9,10,13,12,10,11,13,19,16,11,11,12,12,6,8,11,8,6,4,5,5
945,2015/05/24,馬公,PM2.5,5,5,6,6,8,7,3,5,5,1,2,3,6,7,4,5,5,5,4,3,6,5,5,7
946,2015/05/25,馬公,PM2.5,7,9,8,6,9,12,11,12,12,14,17,15,16,18,16,13,10,8,14,18,12,9,9,10
947,2015/05/26,馬公,PM2.5,10,12,13,14,12,17,18,16,18,20,19,22,23,17,12,11,9,9,10,8,9,7,7,6
948,2015/05/27,馬公,PM2.5,4,6,5,6,8,6,5,3,6,8,8,8,8,18,8,9,8,6,6,4,1,1,6,6
949,2015/05/28,馬公,PM2.5,7,11,9,5,6,10,10,8,9,7,10,10,7,10,8,9,8,5,7,7,8,9,10,10
950,2015/05/29,馬公,PM2.5,7,7,6,6,6,8,5,6,11,10,7,6,6,6,8,12,12,10,6,9,9,6,6,7
951,2015/05/30,馬公,PM2.5,8,7,6,5,6,8,10,12,12,10,7,7,9,8,8,10,12,10,10,12,13,12,11,9
952,2015/05/31,馬公,PM2.5,4,2,2,1,1,1,2,6,6,5,9,10,8,9,9,6,6,6,8,9,7,9,10,7
953,2015/06/01,馬公,PM2.5,9,9,5,6,12,12,13,11,8,11,12,13,8,5,6,6,7,6,9,12,11,12,11,7
954,2015/06/02,馬公,PM2.5,10,10,6,7,6,5,3,7,12,11,7,9,8,6,8,7,8,10,6,7,9,6,10,11
955,2015/06/03,馬公,PM2.5,8,8,5,2,3,4,7,7,0,2,2,19,3,9,12,5,2,5,5,4,4,5,5,6
956,2015/06/04,馬公,PM2.5,7,5,6,8,8,9,12,12,13,12,7,10,12,10,7,9,10,8,8,6,8,12,9,6
957,2015/06/05,馬公,PM2.5,7,9,12,12,11,8,6,7,11,12,7,6,10,11,12,12,12,11,6,6,6,9,64,63
958,2015/06/06,馬公,PM2.5,6,4,5,7,10,7,7,9,13,13,12,14,10,8,9,11,12,7,6,9,14,12,3,5
959,2015/06/07,馬公,PM2.5,6,7,9,11,12,14,16,13,12,10,9,6,5,5,6,8,11,9,6,7,5,1,1,5
960,2015/06/08,馬公,PM2.5,7,6,1,3,6,6,6,11,11,7,9,9,19,18,18,18,18,9,11,9,10,12,10,9
961,2015/06/09,馬公,PM2.5,8,6,6,5,5,8,11,9,8,19,7,19,19,11,15,16,12,9,10,8,3,6,6,6
962,2015/06/10,馬公,PM2.5,7,9,10,10,8,10,11,9,7,6,6,5,3,4,4,6,6,5,2,6,9,6,7,9
963,2015/06/11,馬公,PM2.5,7,6,10,9,2,5,6,6,7,6,9,11,10,8,10,8,6,5,7,6,3,5,6,6
964,2015/06/12,馬公,PM2.5,5,6,5,5,7,6,7,9,7,7,6,6,6,5,6,7,8,6,6,11,12,10,8,7
965,2015/06/13,馬公,PM2.5,7,6,6,8,9,10,12,14,15,10,5,4,5,6,6,6,6,6,6,12,13,10,9,7
966,2015/06/14,馬公,PM2.5,8,9,12,11,9,10,9,8,9,8,7,7,6,7,6,3,5,6,6,7,8,6,2,2
967,2015/06/15,馬公,PM2.5,7,6,5,6,6,9,10,12,13,9,8,11,6,2,5,5,4,3,6,10,7,8,8,7
968,2015/06/16,馬公,PM2.5,7,2,1,6,4,0,5,10,6,1,3,19,19,18,17,10,7,8,8,5,3,7,7,6
969,2015/06/17,馬公,PM2.5,7,6,4,4,2,6,9,10,7,4,6,6,4,2,3,7,8,4,5,5,3,6,4,6
970,2015/06/18,馬公,PM2.5,17,17,16,16,16,17,17,18,7,10,7,6,8,11,9,12,12,6,6,10,9,6,3,4
971,2015/06/19,馬公,PM2.5,5,3,2,3,6,5,3,6,11,11,10,7,1,4,6,6,6,7,5,3,6,6,10,11
972,2015/06/20,馬公,PM2.5,7,6,5,6,9,8,6,6,5,2,1,5,9,11,11,11,8,6,6,7,12,15,12,12
973,2015/06/21,馬公,PM2.5,16,13,12,16,16,17,17,18,15,17,18,14,13,15,13,11,12,15,15,15,12,7,3,6
974,2015/06/22,馬公,PM2.5,12,12,11,9,6,3,6,14,17,17,18,12,6,7,11,10,6,8,7,8,9,11,12,8
975,2015/06/23,馬公,PM2.5,7,5,6,7,6,4,5,9,8,6,7,8,7,3,3,3,3,5,6,8,7,4,4,6
976,2015/06/24,馬公,PM2.5,10,10,6,6,6,6,7,6,7,9,11,10,7,10,11,11,11,11,6,2,4,6,9,7
977,2015/06/25,馬公,PM2.5,4,6,12,12,11,6,6,12,13,13,12,13,15,12,12,13,13,13,12,13,9,6,9,9
978,2015/06/26,馬公,PM2.5,8,6,6,7,8,8,6,8,10,10,10,10,6,10,12,12,17,17,15,14,12,9,7,8
979,2015/06/27,馬公,PM2.5,8,6,6,7,9,10,14,16,13,13,16,16,14,14,12,9,7,10,12,10,9,10,10,10
980,2015/06/28,馬公,PM2.5,12,11,11,15,16,14,14,15,12,12,17,12,7,16,15,12,13,12,6,6,7,9,10,12
981,2015/06/29,馬公,PM2.5,11,8,8,8,6,6,7,8,11,10,8,10,9,7,10,13,10,6,7,7,7,9,9,10
982,2015/06/30,馬公,PM2.5,12,10,10,11,11,12,10,13,16,11,10,12,13,12,11,12,12,12,10,10,13,14,12,9
983,2015/07/01,馬公,PM2.5,9,9,8,12,10,8,13,13,12,12,18,13,14,13,13,16,17,13,13,13,13,11,7,10
984,2015/07/02,馬公,PM2.5,9,8,10,10,11,12,12,17,19,17,15,16,16,14,12,13,12,10,11,8,9,12,15,14
985,2015/07/03,馬公,PM2.5,12,10,8,6,4,8,9,8,11,12,13,12,12,11,8,6,7,8,11,11,8,9,10,10
986,2015/07/04,馬公,PM2.5,7,6,7,6,4,9,11,12,12,12,12,11,12,12,11,11,13,16,12,15,17,16,14,12
987,2015/07/05,馬公,PM2.5,12,12,15,16,17,19,22,20,17,17,18,18,18,19,18,15,18,18,13,11,9,10,12,8
988,2015/07/06,馬公,PM2.5,2,5,9,6,6,8,8,9,10,7,7,12,14,12,11,11,12,12,13,13,12,12,13,12
989,2015/07/07,馬公,PM2.5,11,9,7,12,12,9,10,8,8,10,12,16,19,16,17,17,17,16,12,11,12,12,12,15
990,2015/07/08,馬公,PM2.5,13,12,15,10,10,14,11,11,16,17,14,15,16,14,14,13,12,13,14,13,11,11,8,6
991,2015/07/09,馬公,PM2.5,6,4,4,3,3,6,9,12,12,12,10,12,12,12,16,15,10,12,18,18,15,13,15,18
992,2015/07/10,馬公,PM2.5,16,9,10,12,12,12,15,18,18,12,9,12,13,10,10,12,12,14,22,22,18,18,18,14
993,2015/07/11,馬公,PM2.5,12,13,13,10,8,9,14,19,17,15,14,13,18,18,15,18,19,19,19,18,18,18,18,17
994,2015/07/12,馬公,PM2.5,18,18,18,19,16,16,19,20,19,19,20,20,20,20,20,25,23,19,23,20,17,13,13,15
995,2015/07/13,馬公,PM2.5,13,11,9,9,11,12,12,14,15,17,18,15,17,18,16,15,18,18,18,17,12,10,9,10
996,2015/07/14,馬公,PM2.5,11,9,9,9,11,11,13,18,19,19,18,13,13,16,17,18,14,12,13,14,13,14,15,13
997,2015/07/15,馬公,PM2.5,13,9,6,7,8,9,10,12,14,15,12,11,11,7,9,13,11,12,13,15,20,20,17,16
998,2015/07/16,馬公,PM2.5,15,11,13,17,14,16,18,18,18,18,18,19,19,18,18,18,18,18,20,19,19,20,18,21
999,2015/07/17,馬公,PM2.5,17,19,18,16,16,17,17,23,30,19,32,30,33,37,31,24,22,23,23,27,24,21,24,21
1000,2015/07/18,馬公,PM2.5,18,16,17,16,23,25,31,29,23,24,24,21,20,21,20,19,22,25,23,24,27,17,6,4
1001,2015/07/19,馬公,PM2.5,5,2,3,7,5,4,3,5,6,6,4,1,4,6,4,4,6,9,8,6,6,6,5,6
1002,2015/07/20,馬公,PM2.5,10,6,5,6,2,3,9,12,10,9,9,11,12,12,12,10,12,13,13,14,13,8,9,12
1003,2015/07/21,馬公,PM2.5,10,7,9,10,12,17,19,18,19,18,16,14,13,13,12,12,12,9,12,14,12,15,12,7
1004,2015/07/22,馬公,PM2.5,8,6,7,9,6,3,6,11,12,7,5,8,10,7,5,4,3,3,6,7,7,7,5,2
1005,2015/07/23,馬公,PM2.5,5,6,3,4,7,10,11,12,18,18,12,15,13,11,12,14,13,12,13,12,8,7,13,15
1006,2015/07/24,馬公,PM2.5,10,10,12,12,14,12,13,15,16,13,9,10,6,8,13,11,11,9,8,11,12,12,12,9
1007,2015/07/25,馬公,PM2.5,7,8,8,8,10,10,10,13,17,15,14,14,14,14,14,15,18,21,18,16,14,12,13,12
1008,2015/07/26,馬公,PM2.5,12,12,13,13,12,12,15,15,19,18,11,13,14,12,12,13,14,15,19,17,12,12,13,10
1009,2015/07/27,馬公,PM2.5,12,11,8,12,16,15,11,11,17,17,17,19,19,22,16,10,10,9,16,17,13,12,13,11
1010,2015/07/28,馬公,PM2.5,10,10,9,14,15,15,12,12,19,19,12,9,10,12,10,8,12,12,8,9,12,12,10,9
1011,2015/07/29,馬公,PM2.5,10,6,6,9,9,9,12,13,15,12,7,11,11,9,9,7,7,8,8,11,12,11,10,10
1012,2015/07/30,馬公,PM2.5,13,8,10,12,10,12,12,12,13,11,9,19,19,12,12,11,18,18,8,12,15,10,10,11
1013,2015/07/31,馬公,PM2.5,8,6,6,8,8,7,6,6,12,11,5,3,4,5,6,18,18,18,19,19,19,18,18,17
1014,2015/08/01,馬公,PM2.5,17,17,16,16,16,17,17,18,19,19,18,19,19,18,18,18,18,18,19,19,19,18,18,17
1015,2015/08/02,馬公,PM2.5,17,17,16,16,16,17,17,18,19,19,18,19,19,18,18,18,18,18,19,19,19,18,18,17
1016,2015/08/03,馬公,PM2.5,17,17,16,16,16,17,17,18,19,19,18,19,19,18,18,18,18,18,19,19,19,18,18,17
1017,2015/08/04,馬公,PM2.5,17,17,16,16,16,17,17,18,19,19,18,19,19,9,11,14,11,12,12,12,14,10,10,12
1018,2015/08/05,馬公,PM2.5,13,13,13,14,15,12,14,17,17,13,13,13,13,15,13,14,18,17,14,16,19,18,18,16
1019,2015/08/06,馬公,PM2.5,14,17,16,16,16,17,21,14,17,15,14,21,24,25,30,24,18,18,18,22,24,20,17,13
1020,2015/08/07,馬公,PM2.5,10,9,6,5,6,6,7,11,12,9,10,12,11,12,12,12,12,11,13,15,14,13,11,11
1021,2015/08/08,馬公,PM2.5,12,16,15,11,12,12,13,16,14,10,6,8,8,4,5,6,6,5,5,5,5,8,6,17
1022,2015/08/09,馬公,PM2.5,17,17,16,16,16,17,17,18,11,7,3,7,12,12,10,14,15,14,12,13,14,12,11,8
1023,2015/08/10,馬公,PM2.5,6,7,7,8,9,9,10,8,8,9,6,19,17,18,16,11,10,8,4,6,11,12,10,10
1024,2015/08/11,馬公,PM2.5,8,6,8,6,7,9,8,12,16,12,11,9,7,6,3,4,6,6,6,7,9,6,6,3
1025,2015/08/12,馬公,PM2.5,4,6,2,1,5,8,10,13,14,10,7,4,4,6,6,6,5,4,6,7,4,1,2,9
1026,2015/08/13,馬公,PM2.5,9,2,4,6,7,9,10,12,17,16,8,9,10,9,7,6,6,6,7,10,11,6,6,5
1027,2015/08/14,馬公,PM2.5,5,7,7,8,10,10,9,10,11,8,7,7,6,9,7,5,7,9,9,10,8,6,5,5
1028,2015/08/15,馬公,PM2.5,8,7,3,3,3,6,9,10,15,12,6,5,6,8,8,8,10,10,6,11,13,9,9,7
1029,2015/08/16,馬公,PM2.5,6,6,6,5,4,5,6,9,16,14,8,6,6,6,6,8,10,7,7,13,11,9,11,9
1030,2015/08/17,馬公,PM2.5,10,7,6,9,12,11,10,12,17,15,11,15,17,18,18,12,10,11,9,12,18,13,8,8
1031,2015/08/18,馬公,PM2.5,11,10,10,11,12,14,16,21,24,16,11,11,6,4,6,6,7,10,12,11,12,11,9,12
1032,2015/08/19,馬公,PM2.5,12,10,10,14,17,15,18,18,21,20,14,14,10,11,18,17,15,19,22,31,34,25,23,17
1033,2015/08/20,馬公,PM2.5,20,18,16,18,20,18,18,18,14,15,17,16,15,10,5,9,10,9,9,11,12,9,6,6
1034,2015/08/21,馬公,PM2.5,9,11,10,8,9,9,10,13,14,12,12,12,8,9,10,11,13,14,12,9,10,9,9,10
1035,2015/08/22,馬公,PM2.5,9,7,10,12,12,11,10,12,12,14,17,12,11,17,15,12,9,8,8,10,11,8,9,12
1036,2015/08/23,馬公,PM2.5,11,11,11,9,10,11,9,7,11,12,11,14,13,12,9,9,12,13,12,12,10,11,9,7
1037,2015/08/24,馬公,PM2.5,7,7,9,10,7,8,9,8,9,10,18,19,18,13,9,12,12,6,6,10,12,11,12,21
1038,2015/08/25,馬公,PM2.5,30,17,33,26,24,21,26,32,36,36,31,29,31,29,24,17,18,27,30,31,19,27,25,21
1039,2015/08/26,馬公,PM2.5,18,18,19,18,15,14,13,10,10,14,12,15,17,16,18,18,13,10,8,15,18,12,10,6
1040,2015/08/27,馬公,PM2.5,6,5,0,3,6,12,13,7,9,12,10,6,6,10,10,8,8,8,7,10,8,3,6,7
1041,2015/08/28,馬公,PM2.5,7,7,2,6,9,6,7,10,12,11,9,8,7,5,7,8,4,5,7,8,9,11,8,5
1042,2015/08/29,馬公,PM2.5,9,10,3,1,4,4,3,7,12,8,4,11,14,9,12,16,13,16,17,16,10,4,5,5
1043,2015/08/30,馬公,PM2.5,6,4,6,9,6,5,8,13,17,12,5,6,6,6,6,7,9,6,8,12,11,8,7,7
1044,2015/08/31,馬公,PM2.5,6,9,7,8,12,6,7,9,12,12,9,8,3,0,5,6,2,6,8,14,13,6,8,6
1045,2015/09/01,馬公,PM2.5,3,6,9,9,8,7,7,8,15,19,16,13,11,10,9,10,9,10,15,19,12,6,10,6
1046,2015/09/02,馬公,PM2.5,6,12,7,7,12,17,15,12,14,17,14,17,19,18,16,11,10,9,8,15,19,14,12,13
1047,2015/09/03,馬公,PM2.5,11,8,11,12,13,17,17,18,19,18,10,11,12,14,9,6,7,8,8,9,11,8,6,7
1048,2015/09/04,馬公,PM2.5,9,11,9,11,13,9,11,13,16,16,12,11,14,17,12,10,11,14,13,17,19,14,16,15
1049,2015/09/05,馬公,PM2.5,18,17,12,15,15,14,16,16,15,17,15,12,18,18,16,18,24,23,18,15,16,16,10,6
1050,2015/09/06,馬公,PM2.5,4,6,7,6,10,10,10,6,6,9,6,9,10,11,12,11,11,14,17,14,13,9,8,13
1051,2015/09/07,馬公,PM2.5,12,9,11,12,8,12,12,6,8,7,6,6,12,16,14,15,21,25,27,30,32,35,37,33
1052,2015/09/08,馬公,PM2.5,26,21,18,16,17,18,15,12,20,23,19,18,16,18,19,15,14,19,18,18,18,12,12,8
1053,2015/09/09,馬公,PM2.5,10,11,9,12,10,12,13,18,23,25,23,16,13,9,6,9,11,15,19,18,17,19,19,18
1054,2015/09/10,馬公,PM2.5,15,12,12,9,11,12,11,15,18,19,18,16,16,18,19,18,16,16,18,20,20,18,16,17
1055,2015/09/11,馬公,PM2.5,18,18,17,16,14,13,12,14,16,14,12,12,14,12,12,13,17,20,14,11,14,18,22,18
1056,2015/09/12,馬公,PM2.5,15,14,15,17,16,13,14,18,19,16,13,18,17,17,18,17,15,13,13,15,15,14,15,18
1057,2015/09/13,馬公,PM2.5,21,22,19,21,27,32,34,34,35,34,38,44,39,30,24,20,22,22,21,21,23,24,23,23
1058,2015/09/14,馬公,PM2.5,28,27,22,22,21,21,24,27,29,32,28,25,23,19,18,18,20,21,22,26,22,18,18,18
1059,2015/09/15,馬公,PM2.5,13,12,17,16,12,14,18,20,24,21,16,18,18,14,14,14,14,17,15,12,13,15,13,11
1060,2015/09/16,馬公,PM2.5,12,11,7,6,9,12,12,9,12,13,9,10,11,12,12,6,8,12,14,17,15,10,10,15
1061,2015/09/17,馬公,PM2.5,19,14,10,12,12,13,18,18,25,21,19,23,26,24,24,25,24,24,23,24,23,20,20,18
1062,2015/09/18,馬公,PM2.5,19,19,17,14,15,15,16,18,19,21,18,18,20,18,18,20,22,25,26,27,29,27,24,23
1063,2015/09/19,馬公,PM2.5,21,22,22,21,21,22,25,26,28,31,30,28,29,30,29,27,24,24,24,30,30,24,24,28
1064,2015/09/20,馬公,PM2.5,29,23,24,23,20,23,24,21,19,24,22,19,21,21,20,22,24,23,19,19,21,18,18,18
1065,2015/09/21,馬公,PM2.5,17,18,16,17,21,23,17,18,18,20,22,18,17,19,18,17,17,18,19,19,18,18,16,18
1066,2015/09/22,馬公,PM2.5,18,17,18,17,15,15,15,18,20,21,19,18,17,18,17,17,19,22,25,19,22,21,22,17
1067,2015/09/23,馬公,PM2.5,18,16,15,17,19,17,18,24,20,18,21,20,23,18,18,18,30,23,19,19,19,16,18,17
1068,2015/09/24,馬公,PM2.5,17,15,17,15,13,16,17,18,19,18,17,15,18,19,24,32,34,31,32,31,28,28,25,21
1069,2015/09/25,馬公,PM2.5,17,22,18,19,22,20,16,16,18,17,15,15,19,15,14,15,12,11,13,18,17,12,12,12
1070,2015/09/26,馬公,PM2.5,11,13,17,18,21,21,20,20,21,21,18,19,23,19,15,16,20,24,25,23,19,19,19,18
1071,2015/09/27,馬公,PM2.5,17,17,16,16,16,17,17,18,21,24,25,28,29,28,31,35,37,40,37,29,27,26,22,20
1072,2015/09/28,馬公,PM2.5,20,23,25,27,23,20,22,21,20,20,19,19,18,16,15,16,13,18,18,15,18,17,9,6
1073,2015/09/29,馬公,PM2.5,9,17,16,16,16,17,17,18,19,19,18,19,19,18,18,18,18,18,19,19,19,18,18,17
1074,2015/09/30,馬公,PM2.5,17,17,16,16,16,17,17,18,19,19,18,19,19,18,11,10,8,7,6,7,7,8,12,17
1075,2015/10/01,馬公,PM2.5,18,16,16,16,16,17,24,28,34,36,33,19,30,28,26,18,18,18,17,18,19,18,18,17
1076,2015/10/02,馬公,PM2.5,18,15,15,18,16,17,17,18,25,29,32,36,36,30,30,35,30,25,23,21,20,21,19,18
1077,2015/10/03,馬公,PM2.5,18,19,21,20,18,19,18,18,20,18,19,19,20,19,18,17,18,23,25,24,20,21,18,18
1078,2015/10/04,馬公,PM2.5,17,17,15,15,13,15,18,18,19,24,22,20,24,24,21,25,21,15,17,17,13,12,14,13
1079,2015/10/05,馬公,PM2.5,14,17,16,12,9,13,17,17,18,19,20,24,26,20,15,15,18,15,13,20,19,14,14,15
1080,2015/10/06,馬公,PM2.5,14,14,15,15,17,17,18,23,26,24,24,22,21,22,21,22,18,20,23,23,20,18,22,22
1081,2015/10/07,馬公,PM2.5,18,17,14,12,15,17,14,12,16,19,17,13,14,18,18,15,13,12,10,12,15,13,12,12
1082,2015/10/08,馬公,PM2.5,12,11,11,12,14,16,13,12,12,9,10,12,14,12,15,14,11,12,12,12,12,11,8,11
1083,2015/10/09,馬公,PM2.5,12,8,8,7,6,10,10,10,10,8,7,8,8,9,12,11,12,18,15,12,11,11,16,19
1084,2015/10/10,馬公,PM2.5,18,18,20,20,20,20,21,22,23,22,18,16,18,19,19,23,28,30,27,29,33,32,32,27
1085,2015/10/11,馬公,PM2.5,26,28,30,31,30,30,30,31,34,35,37,40,36,34,35,38,37,30,26,28,28,25,21,16
1086,2015/10/12,馬公,PM2.5,18,22,19,18,18,18,21,21,23,18,14,18,21,27,30,33,36,36,40,40,41,44,46,45
1087,2015/10/13,馬公,PM2.5,43,39,38,38,36,34,32,33,34,31,28,26,28,31,36,40,39,41,39,31,28,27,26,28
1088,2015/10/14,馬公,PM2.5,24,21,24,24,23,23,21,20,18,15,17,18,15,12,14,16,16,17,15,12,12,15,18,18
1089,2015/10/15,馬公,PM2.5,18,20,19,17,17,22,23,21,20,16,18,18,9,12,16,14,14,16,18,16,12,17,23,19
1090,2015/10/16,馬公,PM2.5,17,18,18,20,20,20,20,19,19,23,22,24,24,21,23,23,21,21,21,20,21,24,23,21
1091,2015/10/17,馬公,PM2.5,23,24,24,26,26,25,22,22,22,22,24,20,19,24,24,23,20,18,21,23,24,28,27,27
1092,2015/10/18,馬公,PM2.5,29,28,27,26,25,27,27,21,22,24,21,19,19,19,18,18,18,13,14,18,18,21,25,28
1093,2015/10/19,馬公,PM2.5,32,32,28,29,30,25,20,23,23,24,18,27,26,22,18,20,27,28,24,22,24,22,15,14
1094,2015/10/20,馬公,PM2.5,15,13,14,14,14,18,25,21,16,17,15,15,15,13,12,14,20,21,16,14,16,13,14,17
1095,2015/10/21,馬公,PM2.5,16,14,13,15,14,12,14,18,25,24,18,16,18,21,24,19,13,18,19,13,12,17,17,19
1096,2015/10/22,馬公,PM2.5,21,17,15,17,17,18,18,15,16,17,18,23,25,24,24,24,24,24,28,27,24,24,26,28
1097,2015/10/23,馬公,PM2.5,29,27,29,31,32,36,37,37,41,46,44,44,46,43,36,31,31,29,29,28,27,23,17,18
1098,2015/10/24,馬公,PM2.5,18,21,22,17,17,16,14,13,12,13,15,14,21,30,33,35,32,31,31,31,31,30,30,31
1099,2015/10/25,馬公,PM2.5,29,25,26,27,27,28,28,30,30,30,30,28,28,24,25,25,27,26,21,24,28,30,29,30
1100,2015/10/26,馬公,PM2.5,30,28,28,32,30,28,29,30,30,33,31,28,28,27,26,29,28,26,27,24,24,26,27,24
1101,2015/10/27,馬公,PM2.5,21,24,25,24,27,30,28,25,30,32,27,24,26,29,32,31,34,34,29,34,36,35,39,40
1102,2015/10/28,馬公,PM2.5,32,35,38,30,27,29,30,31,31,30,30,19,28,29,31,32,36,34,32,34,33,30,27,29
1103,2015/10/29,馬公,PM2.5,30,29,29,30,27,24,27,28,32,30,30,32,34,36,39,38,36,36,36,35,32,35,38,38
1104,2015/10/30,馬公,PM2.5,39,38,39,43,45,44,45,46,39,35,36,36,33,34,36,36,36,40,32,24,22,15,14,15
1105,2015/10/31,馬公,PM2.5,15,16,13,8,8,14,16,16,14,14,16,19,23,23,19,16,16,18,19,18,14,12,12,12
1106,2015/11/01,馬公,PM2.5,12,17,18,17,15,16,14,13,13,12,16,16,11,12,14,15,14,8,9,13,12,12,13,12
